ID,Severity,Time,Lat,Lng,City,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Weather_Condition
A-1767903,3,3/9/2018 5:21,41.423653,-81.581436,Cleveland,OH,30.9,76,9,24.2,Snow
A-1767910,3,3/9/2018 6:56,41.424652,-81.521881,Cleveland,OH,30.9,72,10,24.2,Overcast
A-1767912,3,3/9/2018 7:12,41.436844,-81.498352,Cleveland,OH,30.9,72,10,24.2,Overcast
A-1767914,3,3/9/2018 7:22,41.579063,-81.548149,Cleveland,OH,32,75,10,18.4,Snow
A-1767927,3,3/9/2018 16:04,41.529999,-81.651978,Cleveland,OH,32,64,10,16.1,Overcast
A-1768107,3,3/9/2018 5:52,41.42181,-81.734482,Cleveland,OH,28,85,4,11.5,Snow
A-1768112,3,3/9/2018 7:10,41.469154,-81.797165,Cleveland,OH,27,89,4,15,Snow
A-1768131,3,3/9/2018 14:47,41.434063,-81.681992,Cleveland,OH,32,61,10,16.1,Overcast
A-1772010,3,3/12/2018 7:22,41.475784,-81.660355,Cleveland,OH,30,66,10,9.2,Overcast
A-1772012,3,3/12/2018 7:37,41.455765,-81.657295,Cleveland,OH,28,72,10,3.5,Overcast
A-1772155,3,3/12/2018 6:53,41.494003,-81.684219,Cleveland,OH,30,66,10,6.9,Overcast
A-1774702,3,3/13/2018 6:56,41.47081,-81.659889,Cleveland,OH,30,75,10,10.4,Overcast
A-1774704,3,3/13/2018 7:33,41.515835,-81.674797,Cleveland,OH,30.9,72,10,10.4,Overcast
A-1774705,3,3/13/2018 7:38,41.504395,-81.670105,Cleveland,OH,30.9,72,10,10.4,Overcast
A-1774706,3,3/13/2018 7:45,41.529999,-81.651978,Cleveland,OH,30.9,72,10,10.4,Overcast
A-1774965,3,3/13/2018 16:16,41.474232,-81.693069,Cleveland,OH,32,85,10,16.1,Overcast
A-1777502,3,3/14/2018 5:53,41.516926,-81.6754,Cleveland,OH,28,69,10,23,Overcast
A-1777503,2,3/14/2018 6:08,41.462452,-81.621437,Cleveland,OH,28,72,10,20.7,Overcast
A-1777504,3,3/14/2018 6:58,41.498013,-81.673965,Cleveland,OH,28,69,10,21.9,Overcast
A-1777507,3,3/14/2018 7:05,41.529999,-81.651978,Cleveland,OH,28,69,10,21.9,Overcast
A-1777512,3,3/14/2018 7:36,41.475784,-81.660355,Cleveland,OH,27,69,10,21.9,Overcast
A-1777514,3,3/14/2018 7:40,41.57756,-81.549858,Cleveland,OH,26.6,74,6,18.4,Snow
A-1777515,3,3/14/2018 8:05,41.411377,-81.615723,Cleveland,OH,27,69,10,21.9,Overcast
A-1777694,2,3/14/2018 5:48,41.483746,-81.704338,Cleveland,OH,28,69,10,23,Overcast
A-1777715,2,3/14/2018 7:55,41.494003,-81.684219,Cleveland,OH,27,69,10,21.9,Overcast
A-1777730,3,3/14/2018 15:45,41.474232,-81.693069,Cleveland,OH,33.1,61,10,18.4,Clear
A-1780112,2,3/15/2018 4:10,41.504395,-81.670105,Cleveland,OH,35.1,52,10,15,Overcast
A-1780113,2,3/15/2018 4:55,41.507843,-81.677315,Cleveland,OH,35.1,52,10,16.1,Overcast
A-1780124,2,3/15/2018 12:15,41.530945,-81.632713,Cleveland,OH,35.1,67,10,18.4,Overcast
A-1780320,2,3/15/2018 8:59,41.477169,-81.737823,Cleveland,OH,34,73,10,18.4,Overcast
A-1782942,3,3/16/2018 17:44,41.551086,-81.603096,Cleveland,OH,28.9,58,10,6.9,Clear
A-1783099,3,3/16/2018 5:33,41.438698,-81.801346,Cleveland,OH,25,63,10,11.5,Overcast
A-1783104,2,3/16/2018 7:30,41.418419,-81.780785,Cleveland,OH,25,66,10,17.3,Overcast
A-1783114,2,3/16/2018 8:08,41.496861,-81.690956,Cleveland,OH,25,69,10,21.9,Overcast
A-1786930,3,3/19/2018 8:06,41.451958,-81.656982,Cleveland,OH,32,69,10,10.4,Clear
A-1786942,2,3/19/2018 10:47,41.486382,-81.536186,Cleveland,OH,37.4,56,15,11.5,Overcast
A-1787102,2,3/19/2018 8:32,41.459789,-81.775375,Cleveland,OH,34,64,10,12.7,Overcast
A-1789483,3,3/20/2018 17:12,41.430672,-81.505638,Cleveland,OH,36,64,10,27.6,Overcast
A-1789787,3,3/20/2018 7:24,41.494221,-81.682556,Cleveland,OH,28.9,64,10,17.3,Clear
A-1789812,3,3/20/2018 18:01,41.466492,-81.768936,Cleveland,OH,36,59,10,24.2,Overcast
A-1792353,3,3/21/2018 6:40,41.411377,-81.615723,Cleveland,OH,30.9,67,10,18.4,Overcast
A-1792364,2,3/21/2018 7:22,41.440132,-81.564774,Cleveland,OH,30.9,67,10,18.4,Overcast
A-1792687,3,3/21/2018 4:01,41.475292,-81.716484,Cleveland,OH,30.9,76,2.5,8.1,Snow
A-1792689,3,3/21/2018 4:15,41.468445,-81.757126,Cleveland,OH,28.9,92,1,13.8,Snow
A-1792690,3,3/21/2018 4:30,41.420448,-81.828468,Cleveland,OH,28.9,92,0.8,12.7,Snow
A-1792692,3,3/21/2018 4:48,41.420506,-81.816078,Cleveland,OH,28.9,92,0.5,13.8,Snow
A-1792693,3,3/21/2018 4:53,41.465057,-81.693214,Cleveland,OH,30,79,2.5,12.7,Snow
A-1792698,3,3/21/2018 5:34,41.421535,-81.70993,Cleveland,OH,30,75,10,9.2,Overcast
A-1792702,3,3/21/2018 5:40,41.423702,-81.82032,Cleveland,OH,28.9,89,2,15,Snow
A-1792703,3,3/21/2018 5:39,41.456886,-81.701691,Cleveland,OH,30,75,10,9.2,Overcast
A-1792705,3,3/21/2018 5:43,41.468422,-81.755501,Cleveland,OH,28.9,89,2,15,Snow
A-1792706,3,3/21/2018 5:54,41.455353,-81.71476,Cleveland,OH,30.9,67,10,15,Overcast
A-1792707,3,3/21/2018 5:54,41.42181,-81.734482,Cleveland,OH,28.9,89,1.8,13.8,Snow
A-1792709,3,3/21/2018 5:59,41.466183,-81.767517,Cleveland,OH,28.9,89,2,15,Snow
A-1792712,3,3/21/2018 6:12,41.420975,-81.689758,Cleveland,OH,30.9,67,10,15,Overcast
A-1792714,3,3/21/2018 6:22,41.439377,-81.802826,Cleveland,OH,30,82,3,13.8,Snow
A-1792721,3,3/21/2018 6:45,41.425926,-81.761238,Cleveland,OH,30,72,6,18.4,Snow
A-1792738,3,3/21/2018 7:35,41.422199,-81.843018,Cleveland,OH,30,72,7,18.4,Snow
A-1795291,3,3/22/2018 6:59,41.499416,-81.671402,Cleveland,OH,30.9,76,10,13.8,Overcast
A-1795296,3,3/22/2018 8:06,41.411377,-81.615723,Cleveland,OH,30.9,72,10,15,Clear
A-1795318,3,3/22/2018 19:55,41.567657,-81.575417,Cleveland,OH,35.6,56,20,9.2,Clear
A-1795516,2,3/22/2018 8:35,41.442707,-81.779793,Cleveland,OH,32,73,10,11.5,Overcast
A-1798184,2,3/23/2018 6:35,41.509182,-81.674034,Cleveland,OH,32,64,10,10.4,Clear
A-1798195,2,3/23/2018 8:16,41.471512,-81.600517,Cleveland,OH,32,66,10,10.4,Clear
A-1798198,2,3/23/2018 8:47,41.438969,-81.627823,Cleveland,OH,33.1,66,10,10.4,Clear
A-1798364,3,3/23/2018 6:02,41.45657,-81.701164,Cleveland,OH,30.9,67,10,8.1,Clear
A-1798403,3,3/23/2018 16:57,41.455353,-81.71476,Cleveland,OH,36,59,10,12.7,Overcast
A-1802403,3,3/26/2018 6:57,41.499416,-81.671402,Cleveland,OH,36,55,10,9.2,Clear
A-1802405,2,3/26/2018 7:45,41.514725,-81.61541,Cleveland,OH,36,57,10,9.2,Clear
A-1802582,2,3/26/2018 7:20,41.439899,-81.723351,Cleveland,OH,35.1,61,10,11.5,Clear
A-1804838,3,3/27/2018 13:30,41.529999,-81.651978,Cleveland,OH,46.9,83,10,18.4,Overcast
A-1804903,3,3/27/2018 17:52,41.445351,-81.779823,Cleveland,OH,51.1,92,9,11.5,Overcast
A-1806382,3,3/27/2018 6:53,41.539074,-81.631386,Cleveland,OH,39.9,83,9,19.6,Rain
A-1806383,3,3/27/2018 7:05,41.520157,-81.444946,Cleveland,OH,39.2,87,6,11.5,Rain
A-1806384,3,3/27/2018 7:07,41.539722,-81.631531,Cleveland,OH,39.9,83,9,19.6,Rain
A-1806394,3,3/28/2018 17:10,41.514618,-81.673935,Cleveland,OH,39,89,6,12.7,Overcast
A-1806523,3,3/27/2018 6:34,41.44714,-81.745064,Cleveland,OH,41,82,10,15,Rain
A-1806538,2,3/27/2018 8:44,41.446621,-81.766853,Cleveland,OH,42.1,85,10,17.3,Overcast
A-1809009,3,3/29/2018 15:58,41.480202,-81.665321,Cleveland,OH,39,93,2,10.4,Rain
A-1809010,3,3/29/2018 18:43,41.516926,-81.6754,Cleveland,OH,39,96,1.8,10.4,Rain
A-1811718,2,3/30/2018 7:42,41.46764,-81.621475,Cleveland,OH,34,73,10,15,Overcast
A-1811719,2,3/30/2018 8:40,41.540493,-81.608871,Cleveland,OH,34,73,10,15,Overcast
A-1811908,3,3/30/2018 16:33,41.461727,-81.694122,Cleveland,OH,36,67,10,10.4,Overcast
A-1816790,2,2/1/2018 4:32,41.549259,-81.585152,Cleveland,OH,41,65,10,11.5,Overcast
A-1816791,3,2/1/2018 5:09,41.411377,-81.615723,Cleveland,OH,39.9,65,10,13.8,Overcast
A-1816795,3,2/1/2018 6:31,41.499416,-81.671402,Cleveland,OH,39.9,65,10,13.8,Overcast
A-1816796,3,2/1/2018 6:44,41.498482,-81.673042,Cleveland,OH,39.9,65,10,13.8,Overcast
A-1816807,3,2/1/2018 18:11,41.530209,-81.651566,Cleveland,OH,32,61,10,25.3,Overcast
A-1816892,3,2/1/2018 7:32,41.455353,-81.71476,Cleveland,OH,41,62,10,13.8,Overcast
A-1816899,2,2/1/2018 7:47,41.467731,-81.751053,Cleveland,OH,41,62,10,13.8,Overcast
A-1816903,2,2/1/2018 8:36,41.460587,-81.768936,Cleveland,OH,39.9,73,10,15,Overcast
A-1816911,3,2/1/2018 17:11,41.475262,-81.715775,Cleveland,OH,32,64,10,27.6,Overcast
A-1816918,2,2/1/2018 19:02,41.451797,-81.690514,Cleveland,OH,30,61,10,21.9,Clear
A-1816919,3,2/1/2018 19:10,41.470257,-81.741646,Cleveland,OH,28.9,78,10,15,Overcast
A-1819275,2,2/2/2018 4:02,41.519894,-81.659393,Cleveland,OH,15.1,59,9,18.4,Snow
A-1819276,2,2/2/2018 4:47,41.427799,-81.613899,Cleveland,OH,16,59,10,20.7,Overcast
A-1819278,3,2/2/2018 5:53,41.508839,-81.671776,Cleveland,OH,15.1,61,10,20.7,Overcast
A-1819282,3,2/2/2018 7:02,41.539074,-81.631386,Cleveland,OH,16,59,10,19.6,Overcast
A-1819284,2,2/2/2018 7:24,41.471966,-81.621506,Cleveland,OH,16,62,10,20.7,Overcast
A-1819446,3,2/2/2018 7:08,41.445351,-81.779823,Cleveland,OH,15.1,59,10,13.8,Overcast
A-1819451,2,2/2/2018 7:41,41.501366,-81.690315,Cleveland,OH,16,62,10,20.7,Overcast
A-1819461,2,2/2/2018 8:19,41.439899,-81.723351,Cleveland,OH,15.1,59,10,20.7,Overcast
A-1823501,3,2/5/2018 6:29,41.539074,-81.631386,Cleveland,OH,14,62,10,16.1,Overcast
A-1823502,3,2/5/2018 6:42,41.529999,-81.651978,Cleveland,OH,14,62,10,16.1,Overcast
A-1823508,3,2/5/2018 7:16,41.479961,-81.661629,Cleveland,OH,14,62,10,9.2,Overcast
A-1823519,3,2/5/2018 12:09,41.551086,-81.603096,Cleveland,OH,18,60,10,10.4,Overcast
A-1823712,3,2/5/2018 5:32,41.420975,-81.689758,Cleveland,OH,14,62,10,13.8,Overcast
A-1823714,3,2/5/2018 5:43,41.421127,-81.713562,Cleveland,OH,14,62,10,13.8,Overcast
A-1823723,3,2/5/2018 6:30,41.45657,-81.701164,Cleveland,OH,14,62,10,16.1,Overcast
A-1823724,3,2/5/2018 6:31,41.451889,-81.730827,Cleveland,OH,14,62,10,16.1,Overcast
A-1823727,3,2/5/2018 6:36,41.45657,-81.701164,Cleveland,OH,14,62,10,16.1,Overcast
A-1826169,3,2/6/2018 7:32,41.411377,-81.615723,Cleveland,OH,19.9,81,6,10.4,Snow
A-1826170,3,2/6/2018 7:33,41.504395,-81.670105,Cleveland,OH,19.9,81,6,10.4,Snow
A-1826171,2,2/6/2018 7:37,41.530521,-81.633659,Cleveland,OH,19.9,81,6,10.4,Snow
A-1826182,3,2/6/2018 10:23,41.516926,-81.6754,Cleveland,OH,19.9,78,9,5.8,Snow
A-1826184,2,2/6/2018 11:32,41.444168,-81.579697,Cleveland,OH,21,78,9,11.5,Snow
A-1826324,3,2/6/2018 5:10,41.466492,-81.768936,Cleveland,OH,21,88,5,9.2,Snow
A-1826329,3,2/6/2018 6:17,41.468422,-81.755501,Cleveland,OH,21,85,6,6.9,Snow
A-1826335,3,2/6/2018 7:05,41.455353,-81.71476,Cleveland,OH,19,81,9,10.4,Snow
A-1826339,3,2/6/2018 7:28,41.474232,-81.693069,Cleveland,OH,19.9,81,6,10.4,Snow
A-1826352,3,2/6/2018 8:13,41.45657,-81.701164,Cleveland,OH,19.9,78,4,9.2,Snow
A-1829015,2,2/7/2018 6:07,41.557003,-81.550117,Cleveland,OH,19.4,93,0.8,8.1,Snow
A-1829023,2,2/7/2018 7:04,41.499874,-81.607658,Cleveland,OH,19.9,89,1,8.1,Snow
A-1829028,2,2/7/2018 7:47,41.516941,-81.674858,Cleveland,OH,21,88,1.2,9.2,Snow
A-1829031,3,2/7/2018 8:18,41.545567,-81.61554,Cleveland,OH,21.9,89,1,9.2,Snow
A-1829032,3,2/7/2018 8:19,41.47081,-81.659889,Cleveland,OH,21.9,89,1,9.2,Snow
A-1829034,2,2/7/2018 8:38,41.540974,-81.605774,Cleveland,OH,21.2,93,1.5,13.8,Snow
A-1829045,3,2/7/2018 11:09,41.567657,-81.575417,Cleveland,OH,23,93,4,10.4,Overcast
A-1829277,3,2/7/2018 9:36,41.420448,-81.828468,Cleveland,OH,23,88,5,9.2,Overcast
A-1829289,3,2/7/2018 11:53,41.420582,-81.780304,Cleveland,OH,21.9,89,4,12.7,Snow
A-1829308,3,2/7/2018 20:03,41.474232,-81.693069,Cleveland,OH,21,78,10,6.9,Overcast
A-1831779,2,2/8/2018 7:00,41.474457,-81.587372,Cleveland,OH,18,78,10,10.4,Overcast
A-1831782,3,2/8/2018 8:07,41.551086,-81.603096,Cleveland,OH,19,81,1.8,15,Snow
A-1831941,2,2/8/2018 4:01,41.459934,-81.73243,Cleveland,OH,21,81,3,11.5,Haze
A-1831951,3,2/8/2018 7:08,41.475292,-81.716484,Cleveland,OH,18,78,10,10.4,Overcast
A-1831990,3,2/8/2018 16:16,41.465057,-81.693214,Cleveland,OH,21,63,10,15,Overcast
A-1834659,3,2/9/2018 6:51,41.411377,-81.615723,Cleveland,OH,19,85,2.5,11.5,Snow
A-1834670,2,2/9/2018 8:12,41.504395,-81.670105,Cleveland,OH,21,81,2,11.5,Snow
A-1834827,3,2/9/2018 6:15,41.475292,-81.716484,Cleveland,OH,19,81,2,6.9,Snow
A-1834834,2,2/9/2018 6:52,41.371906,-81.824791,Cleveland,OH,19.9,85,1.8,8.1,Snow
A-1834867,3,2/9/2018 10:15,41.475292,-81.716484,Cleveland,OH,23,81,6,13.8,Haze
A-1834872,3,2/9/2018 12:20,41.494003,-81.684219,Cleveland,OH,28.9,67,8,20.7,Overcast
A-1839127,2,2/12/2018 10:09,41.480026,-81.638992,Cleveland,OH,25,75,10,12.7,Clear
A-1841792,2,2/13/2018 6:37,41.43008,-81.615654,Cleveland,OH,17.1,62,10,3.5,Clear
A-1841998,2,2/13/2018 10:49,41.465893,-81.751106,Cleveland,OH,25,63,10,4.6,Clear
A-1846669,3,2/15/2018 7:08,41.479961,-81.661629,Cleveland,OH,53.1,86,10,12.7,Overcast
A-1846672,3,2/15/2018 7:35,41.417164,-81.594551,Cleveland,OH,53.1,86,10,13.8,Overcast
A-1846673,3,2/15/2018 8:08,41.439014,-81.649887,Cleveland,OH,53.1,86,10,13.8,Overcast
A-1846858,3,2/15/2018 18:44,41.468422,-81.755501,Cleveland,OH,57,89,10,10.4,Overcast
A-1849199,3,2/16/2018 4:06,41.40913,-81.628578,Cleveland,OH,35.1,92,5,5.8,Overcast
A-1849207,2,2/16/2018 6:52,41.463238,-81.64505,Cleveland,OH,34,85,9,10.4,Overcast
A-1849385,2,2/16/2018 7:51,41.461864,-81.768906,Cleveland,OH,35.1,85,9,6.9,Overcast
A-1852889,2,2/19/2018 4:04,41.499874,-81.607658,Cleveland,OH,39,62,10,20.7,Overcast
A-1852894,2,2/19/2018 7:30,41.499931,-81.666878,Cleveland,OH,42.1,82,9,20.7,Rain
A-1853024,3,2/19/2018 7:40,41.466492,-81.768936,Cleveland,OH,43,89,8,12.7,Rain
A-1853032,3,2/19/2018 15:59,41.445351,-81.779823,Cleveland,OH,57.9,90,7,17.3,Rain
A-1853035,3,2/19/2018 19:14,41.445351,-81.779823,Cleveland,OH,60.1,86,10,11.5,Overcast
A-1855208,2,2/20/2018 3:58,41.449757,-81.573059,Cleveland,OH,64,65,10,19.6,Overcast
A-1855209,3,2/20/2018 6:34,41.498035,-81.673927,Cleveland,OH,64,67,10,19.6,Overcast
A-1855215,2,2/20/2018 8:14,41.517883,-81.651909,Cleveland,OH,64.9,68,10,19.6,Overcast
A-1855218,2,2/20/2018 8:37,41.429256,-81.592812,Cleveland,OH,66,68,10,21.9,Clear
A-1855432,2,2/20/2018 8:57,41.491421,-81.707397,Cleveland,OH,66,68,10,21.9,Clear
A-1857918,2,2/21/2018 7:36,41.445438,-81.587494,Cleveland,OH,42.8,100,0.8,10.4,Rain
A-1857919,2,2/21/2018 7:41,41.429256,-81.592812,Cleveland,OH,42.8,100,0.8,10.4,Rain
A-1857920,3,2/21/2018 7:49,41.424801,-81.521309,Cleveland,OH,42.8,100,0.8,10.4,Rain
A-1858113,2,2/21/2018 5:36,41.451797,-81.690514,Cleveland,OH,52,80,10,16.1,Overcast
A-1858131,3,2/21/2018 7:39,41.420975,-81.689758,Cleveland,OH,42.8,100,0.8,10.4,Rain
A-1858150,3,2/21/2018 10:44,41.425926,-81.761238,Cleveland,OH,41,96,2.5,12.7,Rain
A-1858151,2,2/21/2018 11:04,41.388664,-81.81456,Cleveland,OH,41,96,2.5,12.7,Rain
A-1858165,3,2/21/2018 20:48,41.445351,-81.779823,Cleveland,OH,34,79,10,11.5,Overcast
A-1860474,3,2/22/2018 8:00,41.551086,-81.603096,Cleveland,OH,33.1,82,4,8.1,Rain
A-1860478,3,2/22/2018 8:37,41.567657,-81.575417,Cleveland,OH,33.8,93,4,13.8,Snow
A-1860479,3,2/22/2018 8:39,41.563835,-81.588257,Cleveland,OH,33.8,93,4,13.8,Snow
A-1860642,3,2/22/2018 8:22,41.469154,-81.797165,Cleveland,OH,34,82,8,9.2,Rain
A-1860645,3,2/22/2018 8:28,41.468918,-81.789841,Cleveland,OH,34,82,8,9.2,Rain
A-1860649,3,2/22/2018 8:44,41.476624,-81.679749,Cleveland,OH,34,85,4,8.1,Snow
A-1860653,3,2/22/2018 16:28,41.470116,-81.747505,Cleveland,OH,33.1,92,7,24.2,Overcast
A-1860666,3,2/22/2018 18:45,41.420578,-81.801674,Cleveland,OH,35.1,96,6,9.2,Overcast
A-1863182,3,2/23/2018 6:47,41.496025,-81.677879,Cleveland,OH,37.9,97,2,5.8,Overcast
A-1863185,3,2/23/2018 8:10,41.448177,-81.65567,Cleveland,OH,44.1,89,8,18.4,Overcast
A-1863187,3,2/23/2018 14:43,41.503658,-81.47673,Cleveland,OH,60.8,88,10,17.3,Overcast
A-1863386,3,2/23/2018 7:16,41.479576,-81.69313,Cleveland,OH,41,93,4,10.4,Overcast
A-1867413,2,2/26/2018 6:54,41.479702,-81.638336,Cleveland,OH,34,73,10,10.4,Clear
A-1867423,3,2/26/2018 9:30,41.490803,-81.668152,Cleveland,OH,39.9,65,10,8.1,Clear
A-1867578,3,2/26/2018 8:49,41.421375,-81.825867,Cleveland,OH,39,67,10,10.4,Clear
A-1870093,3,2/27/2018 10:39,41.551086,-81.603096,Cleveland,OH,55,28,10,13.8,Clear
A-1870267,3,2/27/2018 4:54,41.371895,-81.820786,Cleveland,OH,37.9,57,10,6.9,Clear
A-1870285,3,2/27/2018 8:17,41.421013,-81.689125,Cleveland,OH,39.9,51,10,9.2,Clear
A-1872970,3,1/1/2018 2:05,41.479961,-81.661629,Cleveland,OH,9,70,10,11.5,Overcast
A-1873915,3,1/2/2018 7:24,41.552319,-81.600983,Cleveland,OH,8.1,73,10,13.8,Overcast
A-1873916,3,1/2/2018 8:20,41.424778,-81.537392,Cleveland,OH,8.1,73,10,13.8,Overcast
A-1876282,3,1/3/2018 7:12,41.424778,-81.537262,Cleveland,OH,8.1,64,10,9.2,Clear
A-1876294,3,1/3/2018 12:28,41.411377,-81.615723,Cleveland,OH,19,43,10,17.3,Overcast
A-1878704,2,1/4/2018 19:45,41.50095,-81.608749,Cleveland,OH,10,64,10,21.9,Overcast
A-1881328,3,1/5/2018 14:41,41.475784,-81.660355,Cleveland,OH,10,58,10,23,Overcast
A-1884119,3,1/7/2018 7:21,41.437103,-81.498688,Cleveland,OH,5,66,10,11.5,Clear
A-1884120,2,1/7/2018 12:20,41.480915,-81.672577,Cleveland,OH,15.1,56,10,12.7,Overcast
A-1884121,3,1/7/2018 15:54,41.551086,-81.603096,Cleveland,OH,24.1,38,10,19.6,Overcast
A-1884125,3,1/7/2018 18:23,41.424744,-81.564804,Cleveland,OH,27,41,10,20.7,Overcast
A-1884973,3,1/8/2018 5:41,41.516926,-81.6754,Cleveland,OH,33.1,85,1.5,19.6,Snow
A-1884974,2,1/8/2018 6:12,41.49025,-81.66275,Cleveland,OH,33.1,89,2.5,18.4,Snow
A-1884975,3,1/8/2018 6:21,41.551086,-81.603096,Cleveland,OH,33.1,89,1.8,18.4,Snow
A-1884983,3,1/8/2018 7:52,41.539001,-81.44915,Cleveland,OH,33.8,87,2,11.5,Snow
A-1885230,3,1/8/2018 5:31,41.445351,-81.779823,Cleveland,OH,33.1,89,1.2,17.3,Snow
A-1885234,3,1/8/2018 5:42,41.42181,-81.734482,Cleveland,OH,33.1,89,1.8,19.6,Snow
A-1885242,3,1/8/2018 6:09,41.468918,-81.789841,Cleveland,OH,33.1,89,1.8,19.6,Snow
A-1885246,3,1/8/2018 6:10,41.422028,-81.776215,Cleveland,OH,33.1,89,1.8,19.6,Snow
A-1885255,3,1/8/2018 6:43,41.47414,-81.699303,Cleveland,OH,33.1,89,1.2,18.4,Snow
A-1885267,3,1/8/2018 7:15,41.466492,-81.768936,Cleveland,OH,33.1,92,0.8,15,Snow
A-1885274,3,1/8/2018 7:40,41.42181,-81.734482,Cleveland,OH,34,92,1,12.7,Snow
A-1885284,3,1/8/2018 8:06,41.46981,-81.742683,Cleveland,OH,34,89,4,19.6,Snow
A-1885285,3,1/8/2018 8:05,41.475292,-81.716484,Cleveland,OH,34,89,4,19.6,Snow
A-1888066,2,1/9/2018 8:35,41.482162,-81.737465,Cleveland,OH,30.9,85,4,9.2,Overcast
A-1890904,2,1/10/2018 8:29,41.474148,-81.678574,Cleveland,OH,32,75,8,15,Overcast
A-1890905,2,1/10/2018 8:46,41.452946,-81.621376,Cleveland,OH,32,75,8,15,Overcast
A-1893250,3,1/11/2018 4:05,41.495945,-81.677773,Cleveland,OH,54,66,10,18.4,Overcast
A-1893255,2,1/11/2018 7:02,41.511597,-81.667854,Cleveland,OH,54,69,10,20.7,Overcast
A-1893256,3,1/11/2018 7:01,41.532417,-81.649132,Cleveland,OH,54,69,10,20.7,Overcast
A-1893265,2,1/11/2018 8:46,41.513855,-81.66214,Cleveland,OH,55,69,10,18.4,Clear
A-1893487,3,1/11/2018 17:57,41.422199,-81.843018,Cleveland,OH,59,87,10,15,Overcast
A-1896177,2,1/12/2018 5:18,41.448757,-81.634209,Cleveland,OH,57.9,87,10,8.1,Overcast
A-1896183,3,1/12/2018 6:52,41.495789,-81.678368,Cleveland,OH,51.1,92,0.5,6.9,Rain
A-1896184,3,1/12/2018 7:19,41.565113,-81.585236,Cleveland,OH,53.6,94,1.5,5.8,Rain
A-1896185,2,1/12/2018 7:21,41.567657,-81.575417,Cleveland,OH,53.6,94,1.5,5.8,Rain
A-1896190,3,1/12/2018 8:52,41.551086,-81.603096,Cleveland,OH,36,97,2,16.1,Rain
A-1896192,3,1/12/2018 11:17,41.488167,-81.664749,Cleveland,OH,32,92,3,19.6,Rain
A-1896199,2,1/12/2018 16:07,41.533314,-81.627541,Cleveland,OH,27,85,2,26.5,Snow
A-1896205,3,1/12/2018 18:32,41.479546,-81.668594,Cleveland,OH,25,88,1,24.2,Snow
A-1896388,2,1/12/2018 6:31,41.438232,-81.691322,Cleveland,OH,50,96,0.8,5.8,Rain
A-1896421,2,1/12/2018 15:42,41.468578,-81.789848,Cleveland,OH,27,89,1.2,15,Snow
A-1896423,2,1/12/2018 15:55,41.468788,-81.715317,Cleveland,OH,27,85,1.8,24.2,Snow
A-1896426,2,1/12/2018 16:08,41.482384,-81.763954,Cleveland,OH,27,85,2,24.2,Snow
A-1896432,3,1/12/2018 16:52,41.438698,-81.801346,Cleveland,OH,26.1,88,0.5,18.4,Snow
A-1896433,3,1/12/2018 16:58,41.420048,-81.831345,Cleveland,OH,26.1,88,0.5,18.4,Snow
A-1896437,3,1/12/2018 17:37,41.45657,-81.701164,Cleveland,OH,26.1,88,0.8,24.2,Snow
A-1896443,3,1/12/2018 18:43,41.475292,-81.716484,Cleveland,OH,25,88,0.8,28.8,Snow
A-1896444,3,1/12/2018 18:51,41.476624,-81.679749,Cleveland,OH,24.1,88,0.8,36.8,Snow
A-1898810,3,1/13/2018 8:30,41.474232,-81.693069,Cleveland,OH,18,74,3,18.4,Snow
A-1899461,3,1/14/2018 17:21,41.424778,-81.537392,Cleveland,OH,17.1,52,10,4.6,Overcast
A-1899486,3,1/14/2018 9:49,41.475292,-81.716484,Cleveland,OH,15.1,70,10,8.1,Overcast
A-1900228,2,1/15/2018 8:16,41.44883,-81.621346,Cleveland,OH,14,62,10,11.5,Overcast
A-1900240,3,1/15/2018 19:31,41.42363,-81.58149,Cleveland,OH,27,78,10,15,Overcast
A-1900242,3,1/15/2018 20:01,41.551086,-81.603096,Cleveland,OH,27,78,10,15,Overcast
A-1900439,3,1/15/2018 7:45,41.46981,-81.742683,Cleveland,OH,14,62,10,11.5,Overcast
A-1900488,3,1/15/2018 20:27,41.465057,-81.693214,Cleveland,OH,27,78,10,12.7,Overcast
A-1900492,3,1/15/2018 21:59,41.455353,-81.71476,Cleveland,OH,28,75,10,9.2,Overcast
A-1902628,2,1/16/2018 6:48,41.520115,-81.43869,Cleveland,OH,17.6,93,10,11.5,Overcast
A-1902633,3,1/16/2018 7:21,41.529999,-81.651978,Cleveland,OH,16,74,9,13.8,Overcast
A-1902634,2,1/16/2018 8:10,41.565842,-81.558983,Cleveland,OH,15.8,86,4,11.5,Snow
A-1902636,2,1/16/2018 8:45,41.511639,-81.621826,Cleveland,OH,10,70,10,15,Overcast
A-1902918,3,1/16/2018 4:01,41.494221,-81.682556,Cleveland,OH,21,81,10,8.1,Overcast
A-1902938,2,1/16/2018 7:43,41.449818,-81.769051,Cleveland,OH,10,70,9,15,Snow
A-1905445,2,1/17/2018 6:36,41.522266,-81.651939,Cleveland,OH,8.1,80,8,11.5,Overcast
A-1905449,2,1/17/2018 7:40,41.506069,-81.663185,Cleveland,OH,9,77,6,9.2,Haze
A-1905453,3,1/17/2018 7:59,41.529999,-81.651978,Cleveland,OH,9,77,6,9.2,Haze
